Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDR20,OUT027,2323.303164
FDW19,OUT019,83.42182969
FDU40,OUT049,3136.699762
FDK15,OUT045,1483.679147
DRF15,OUT035,2530.75962
FDQ25,OUT017,2880.362445
FDI48,OUT019,992.0085716
FDS49,OUT046,1286.470107
FDV22,OUT046,2602.136431
NCV42,OUT046,1773.104496
FDX26,OUT046,2873.338584
FDI33,OUT018,1225.548022
FDZ14,OUT049,1994.681255
FDG10,OUT013,1008.15693
FDM38,OUT018,607.760295
FDG26,OUT027,5489.256622
FDH46,OUT035,1841.682041
FDN13,OUT018,1301.567959
FDU57,OUT035,2561.37856
NCI06,OUT046,2854.940745
FDM38,OUT045,862.3383874
NCG42,OUT010,149.2159226
FDL39,OUT045,2778.67359
FDT31,OUT019,1150.442296
FDV59,OUT013,3468.689499
FDB49,OUT035,1847.147562
FDD58,OUT049,1912.057618
DRN59,OUT046,779.929159
FDX48,OUT049,2597.567908
FDQ11,OUT049,4146.126642
FDY12,OUT049,984.0371635
FDQ11,OUT045,4039.375015
DRI11,OUT017,1927.807173
FDY32,OUT027,4039.314183
FDS51,OUT045,917.902596
FDR19,OUT010,361.990598
DRB13,OUT018,2835.056759
FDS21,OUT035,1263.292528
FDQ40,OUT045,2747.558678
NCE55,OUT013,2737.908354
FDX43,OUT027,4091.85188
FDS12,OUT049,2066.162972
DRK01,OUT027,3038.796384
FDN25,OUT017,1020.41914
FDB60,OUT046,3115.114136
FDQ13,OUT017,1475.93202
DRK13,OUT045,3064.45293
DRF25,OUT018,416.6859379
NCD42,OUT019,1246.123964
FDW25,OUT045,1352.91965
NCV29,OUT027,4282.147275
NCK42,OUT035,3531.569202
DRJ13,OUT027,4020.9474
DRD15,OUT017,3674.07835
FDM27,OUT045,2390.806852
FDZ50,OUT018,2611.444349
FDC04,OUT046,3787.480388
FDF50,OUT049,3211.41426
FDP15,OUT045,3962.82878
FDK46,OUT035,4204.821583
FDZ56,OUT018,2436.148249
FDY60,OUT049,2455.398705
FDB10,OUT035,3887.057979
FDR57,OUT045,2481.146662
FDU58,OUT049,3091.014072
FDH02,OUT046,1521.700257
FDP48,OUT013,2948.417969
FDI46,OUT035,4115.793422
FDW56,OUT013,3078.609671
NCM19,OUT010,64.95812723
FDS50,OUT027,4874.64625
FDK24,OUT013,770.6896605
FDO36,OUT017,2963.873016
FDK45,OUT027,3594.966507
NCL05,OUT045,729.9957395
FDL32,OUT018,1589.058333
FDA28,OUT049,2103.923739
FDY36,OUT018,1009.626805
FDP32,OUT018,1782.018274
FDL50,OUT046,2047.96179
DRC24,OUT049,2579.188502
NCS18,OUT017,1798.796911
FDD16,OUT017,1298.864888
NCV18,OUT013,1342.198171
FDX07,OUT046,3024.160736
NCZ05,OUT027,3107.105095
NCI31,OUT013,652.7465622
FDK14,OUT049,1458.074079
NCR06,OUT045,702.4420115
NCF54,OUT049,2823.835646
DRG23,OUT010,432.6178075
FDD53,OUT046,746.6754336
NCM31,OUT027,3678.508041
FDT16,OUT017,4178.003904
FDR40,OUT035,1463.77952
DRG25,OUT017,3070.525837
FDT10,OUT035,1212.266206
FDY32,OUT013,2597.342089
FDN50,OUT035,1672.189867
FDZ35,OUT019,155.9803563
NCP54,OUT045,1910.004486
NCD07,OUT035,1937.584465
FDS02,OUT018,2835.108075
DRN59,OUT018,533.58174
DRB24,OUT013,2518.961329
FDP37,OUT027,3424.372054
DRB01,OUT018,2778.729443
FDR47,OUT046,3117.763743
NCM31,OUT010,324.5426329
NCF06,OUT027,5513.969775
NCV17,OUT027,3522.785607
FDS10,OUT049,2947.298037
FDN52,OUT035,1529.733878
FDZ48,OUT013,1854.514717
FDJ48,OUT049,4019.033175
DRB13,OUT027,4570.044499
FDV59,OUT017,3539.801037
FDL32,OUT035,1983.124366
FDZ12,OUT035,2424.896532
NCR06,OUT027,2140.30166
FDP51,OUT017,1981.735506
FDY22,OUT013,2276.606566
FDZ38,OUT049,2762.271059
NCO54,OUT035,1086.211814
FDR23,OUT035,2960.643651
FDM38,OUT049,1018.390639
FDS25,OUT013,1808.154082
FDZ22,OUT013,1389.092133
FDZ20,OUT019,2115.388533
FDD45,OUT010,388.6724654
FDN03,OUT049,4006.902194
NCW30,OUT046,4079.714373
FDY24,OUT027,2406.571026
FDJ26,OUT019,1421.580086
FDM15,OUT049,2530.081566
NCW54,OUT027,2380.168991
FDA23,OUT045,1613.350239
FDA39,OUT019,1237.81026
FDZ12,OUT017,2377.740051
NCB42,OUT046,1884.533458
FDL16,OUT046,729.308515
FDO24,OUT019,685.5657533
NCP42,OUT046,3074.591905
FDR19,OUT018,2091.256257
DRL01,OUT045,3717.818569
FDV37,OUT046,3195.675664
FDI41,OUT010,420.0367262
FDF58,OUT049,1161.307143
NCF43,OUT018,1975.894388
FDN02,OUT049,3341.904434
NCP41,OUT035,1892.701335
NCY17,OUT027,2152.192934
FDL58,OUT027,5643.111803
NCA30,OUT027,4368.81528
FDE46,OUT018,2353.454218
FDY38,OUT035,3675.732758
NCH29,OUT027,2991.832152
FDO20,OUT045,3963.646177
FDP44,OUT018,1453.460808
FDM02,OUT027,2933.373828
FDJ14,OUT027,2802.739286
FDH04,OUT010,448.5529731
DRK23,OUT046,3967.570795
NCW05,OUT046,1689.032163
FDF12,OUT049,2432.832244
FDL51,OUT019,1391.571723
FDN03,OUT018,3665.687911
DRJ37,OUT049,2532.924594
FDM12,OUT019,1090.234466
FDA16,OUT045,3419.47606
NCB07,OUT017,3163.884027
NCI17,OUT019,464.1828294
FDR51,OUT046,2338.639526
FDJ55,OUT045,3517.668511
NCZ17,OUT013,644.5553974
FDU25,OUT013,1026.161072
NCG18,OUT045,1639.519672
DRM11,OUT017,4121.505543
FDH16,OUT035,1607.860097
FDZ04,OUT018,727.7162799
NCX53,OUT035,2437.175856
FDX38,OUT027,2267.281229
FDX09,OUT046,2834.60105
NCW05,OUT018,1411.70916
NCS41,OUT017,2976.828411
FDI26,OUT046,2855.145905
NCZ41,OUT027,3437.901054
NCK06,OUT046,1988.376577
FDX23,OUT027,3055.135891
NCA42,OUT046,2518.445442
FDC20,OUT049,1041.772178
DRC49,OUT018,2073.103131
FDX01,OUT013,1910.257438
FDC08,OUT045,3570.229188
FDC02,OUT017,4159.444731
FDK10,OUT045,2837.185185
DRC24,OUT013,2519.868695
FDW16,OUT019,432.3617148
NCU06,OUT018,3288.702223
DRA59,OUT045,2921.415114
FDR24,OUT019,415.5353948
DRL35,OUT018,488.2918599
FDA49,OUT013,1433.937928
NCC55,OUT046,642.2832327
DRD24,OUT019,423.3422955
NCE55,OUT049,2826.37495
FDT33,OUT045,2696.804915
NCT53,OUT013,2581.769437
FDS26,OUT046,4043.901899
FDL22,OUT018,1247.256333
FDP44,OUT017,1821.914364
FDC52,OUT018,2104.998199
FDI53,OUT010,554.6208332
FDZ23,OUT046,3043.683035
NCT18,OUT013,2880.178088
FDR13,OUT046,1952.378009
FDB09,OUT010,123.93625
FDZ60,OUT013,1767.536593
FDB11,OUT046,3638.057327
FDC10,OUT018,1686.585225
FDW56,OUT035,3241.387753
FDK14,OUT027,2858.152337
DRE27,OUT027,2909.541364
FDA38,OUT017,3810.797844
FDT11,OUT045,3014.795236
FDP15,OUT035,4151.540483
FDV27,OUT035,1582.149901
FDS36,OUT027,3266.897898
FDY40,OUT027,2244.289404
NCF19,OUT049,928.3417164
FDF53,OUT045,2831.047701
FDS14,OUT027,3880.881471
FDE56,OUT046,1104.233517
FDZ19,OUT035,2980.17966
FDZ46,OUT013,1811.085739
FDR16,OUT046,3340.970994
FDG29,OUT018,428.401077
NCE30,OUT017,3393.389388
FDZ40,OUT046,884.3375934
FDG58,OUT018,2230.638808
DRH03,OUT013,1501.188767
FDZ47,OUT045,1621.418634
FDV04,OUT018,2178.540669
FDZ10,OUT018,1779.894428
FDG46,OUT017,1949.036132
NCF07,OUT045,1556.074837
FDY44,OUT035,3313.000175
FDB21,OUT013,3771.259026
FDS20,OUT035,3074.146008
FDS49,OUT049,1356.11503
FDX55,OUT027,4942.364289
NCQ02,OUT018,2692.874164
FDR25,OUT013,4166.331799
DRG39,OUT045,816.2383456
FDB46,OUT046,3410.417941
NCC30,OUT018,2572.066681
FDE58,OUT035,2100.192327
FDC05,OUT019,1153.208121
FDY15,OUT046,2444.004753
FDG14,OUT046,2449.864658
FDL08,OUT049,3971.075123
FDQ47,OUT013,610.5537384
FDN12,OUT035,1949.00662
FDW10,OUT013,2845.534357
FDD02,OUT035,2066.696438
FDX35,OUT010,1732.877189
FDT35,OUT046,2778.315116
DRN47,OUT019,941.6822327
FDB11,OUT010,1694.65901
FDN20,OUT045,2687.146788
FDB59,OUT035,3345.466866
FDJ58,OUT045,2720.624506
FDU60,OUT046,2768.05511
FDS03,OUT049,1133.486602
FDU40,OUT019,1094.528817
DRH15,OUT049,776.2836195
FDD04,OUT027,3665.670594
FDQ01,OUT046,3947.41267
FDF28,OUT035,2160.438217
FDD22,OUT010,128.8169573
FDY19,OUT046,1966.465314
FDN33,OUT035,1667.256468
FDV36,OUT035,2228.188612
FDW01,OUT010,517.7342641
FDJ28,OUT049,3105.622233
FDB17,OUT035,2966.949377
FDM40,OUT049,2240.89645
FDV46,OUT045,2238.543891
FDQ44,OUT049,2057.614435
NCD42,OUT046,859.7277257
DRH37,OUT046,2696.857268
FDR10,OUT018,2371.813955
NCD06,OUT027,2200.79269
FDI53,OUT046,2533.971529
FDG16,OUT035,3517.052725
DRB25,OUT046,1804.0376
FDY09,OUT046,2833.920487
FDX48,OUT045,2466.175718
FDC03,OUT010,1135.913692
FDT47,OUT035,1783.923708
FDW44,OUT027,4229.621127
FDT24,OUT017,1314.504309
FDT12,OUT019,1747.243792
NCS38,OUT035,1941.108439
FDO39,OUT035,3000.259037
FDA13,OUT046,705.0039291
FDO48,OUT035,3711.763899
DRJ01,OUT017,2628.504858
FDD53,OUT018,398.6968472
NCT05,OUT049,4095.398674
FDQ51,OUT045,762.2311597
FDU60,OUT013,2665.788571
FDC59,OUT046,1156.397041
FDP36,OUT035,1075.405629
NCM19,OUT017,1882.203623
FDL16,OUT035,829.161403
FDE50,OUT018,2718.601014
NCR18,OUT013,771.9054568
NCD30,OUT035,1742.912664
FDH31,OUT013,1637.950249
FDD56,OUT019,830.683172
FDC47,OUT049,3687.610635
FDZ21,OUT045,1551.621338
FDM01,OUT049,1737.549937
FDF24,OUT013,1435.975829
FDW23,OUT017,761.260357
FDY52,OUT018,734.4888012
DRH37,OUT027,4106.64765
DRO47,OUT027,3227.661896
FDR25,OUT049,4273.272827
FDQ24,OUT027,5412.770243
DRJ51,OUT018,3291.601007
NCU06,OUT035,3757.234004
NCV18,OUT018,1021.588261
NCC06,OUT027,3669.314895
FDZ01,OUT018,1478.116302
FDT14,OUT017,1941.187972
FDD11,OUT019,2103.112625
FDN09,OUT017,3938.273696
NCO18,OUT010,907.653949
FDZ50,OUT045,2822.875818
FDS44,OUT013,3787.511382
FDI36,OUT045,3136.082485
FDA26,OUT010,1473.308491
NCY53,OUT049,1880.545105
FDF32,OUT049,3265.771687
FDF59,OUT010,150.1109577
FDB20,OUT046,1306.588485
DRH11,OUT035,1076.650142
FDT03,OUT049,3024.31
NCH06,OUT035,3983.024987
FDR55,OUT049,3081.861768
FDI10,OUT035,2905.555301
FDZ12,OUT045,2213.057338
FDM12,OUT049,3111.462471
DRB25,OUT045,1741.373189
NCS41,OUT013,2874.924687
NCT53,OUT049,2641.062198
NCD55,OUT013,697.4452673
FDY08,OUT049,2343.136217
NCP55,OUT049,1031.440563
FDA33,OUT013,2378.230001
FDQ33,OUT013,2370.519627
FDE45,OUT027,4334.653877
FDT26,OUT013,1917.03243
NCV53,OUT049,3831.678335
FDK60,OUT027,3069.313042
NCJ29,OUT046,1370.591986
FDI15,OUT045,4201.469521
FDX21,OUT013,1779.261785
FDV49,OUT019,2233.182353
DRO59,OUT046,1237.702616
FDZ14,OUT045,1889.474722
FDP32,OUT027,3487.105076
FDC33,OUT017,3268.231834
FDT14,OUT010,56.72529688
NCN54,OUT027,2734.990161
FDR57,OUT027,3977.309329
DRK12,OUT046,661.7065796
FDX52,OUT049,3161.680037
FDX08,OUT010,985.0035631
FDP10,OUT010,245.6193781
NCP50,OUT045,1277.743154
NCL06,OUT013,4062.735526
FDP25,OUT013,3494.851536
FDE53,OUT013,1668.232771
FDL27,OUT017,1160.027912
FDC35,OUT049,3386.143407
DRJ47,OUT010,796.6276395
FDD16,OUT018,961.1872322
NCN42,OUT049,2407.692847
FDC38,OUT027,3553.699148
NCO07,OUT045,3327.771812
FDQ20,OUT049,798.6648345
FDI32,OUT046,1830.513734
FDN20,OUT010,851.6217489
DRJ51,OUT027,4987.597338
FDU08,OUT045,1584.235711
DRN37,OUT019,738.8166158
FDD05,OUT010,40.68438621
FDW15,OUT046,2393.171888
FDI52,OUT046,1964.427162
DRM11,OUT049,4192.744614
NCO06,OUT045,494.1004019
FDU38,OUT049,3021.252988
FDU59,OUT018,2308.751303
FDJ10,OUT046,2236.626095
FDM13,OUT049,2189.40084
NCJ30,OUT019,868.1908948
FDM45,OUT018,1707.98971
FDP36,OUT045,845.0935968
NCD30,OUT010,324.6135676
FDN48,OUT017,1625.563457
FDY32,OUT049,2638.055095
FDU47,OUT046,2322.656289
FDF17,OUT019,1165.001792
FDP34,OUT017,2547.652291
FDA47,OUT049,2708.319559
DRD27,OUT027,3002.759477
FDW38,OUT045,789.3245679
FDZ15,OUT019,41.23350133
FDZ03,OUT027,4370.180392
NCN19,OUT049,3099.360326
FDG02,OUT035,3191.939927
FDS31,OUT035,3112.939054
FDW43,OUT019,1742.571992
FDZ47,OUT010,253.028077
FDO57,OUT017,2632.781366
NCL07,OUT013,705.4129874
NCV42,OUT013,1774.853844
FDP40,OUT017,1882.062178
FDP48,OUT019,1050.261126
FDH21,OUT017,2924.925081
NCP02,OUT049,1063.579537
FDK24,OUT049,917.7790926
FDC41,OUT045,1128.832516
FDF08,OUT017,1543.686996
FDO49,OUT017,987.2886393
FDS56,OUT027,5615.532106
FDX46,OUT018,784.0647206
FDQ07,OUT013,3529.503889
FDC32,OUT010,415.1734114
FDT21,OUT019,2001.605755
FDG58,OUT045,2451.320728
FDW14,OUT049,1458.406953
DRA12,OUT027,3747.47098
FDV27,OUT013,1445.550041
DRD25,OUT013,1852.073165
DRF48,OUT027,4456.597381
FDX24,OUT017,1633.766637
DRJ51,OUT046,3570.345435
FDE45,OUT045,2849.356775
FDE14,OUT046,1715.643448
FDG53,OUT045,2127.908539
FDT08,OUT046,2435.184945
DRC27,OUT027,5270.313413
FDG20,OUT035,2987.982574
FDC21,OUT046,1843.136356
FDV31,OUT018,2546.317439
FDB58,OUT045,2269.875906
FDV23,OUT046,2033.939427
FDA25,OUT019,251.4087691
FDC15,OUT046,2434.066896
FDU47,OUT049,2337.441518
FDE23,OUT013,919.137031
FDS08,OUT013,2835.316069
FDW03,OUT027,3145.155776
FDJ60,OUT018,2388.780319
FDM34,OUT017,2162.57628
FDW33,OUT013,1697.247709
FDZ40,OUT013,886.0904889
FDE33,OUT018,1125.50472
NCC06,OUT010,142.1208661
FDU11,OUT046,1952.772188
FDL44,OUT017,2728.673182
NCZ29,OUT017,2084.537097
FDG28,OUT010,1967.169023
FDL12,OUT018,756.6969766
FDD52,OUT017,1747.814098
FDO15,OUT013,1219.707883
NCN29,OUT027,2282.191409
FDW36,OUT013,1769.561417
FDB21,OUT046,3782.409105
FDZ28,OUT013,2011.836281
FDY10,OUT035,2022.069756
DRG39,OUT017,922.4907201
FDN28,OUT013,1661.162237
FDV15,OUT035,1763.498567
DRI13,OUT035,3663.857175
FDH20,OUT046,1664.490137
FDY51,OUT013,3431.449368
FDE16,OUT013,3256.850005
FDX40,OUT018,324.2796724
FDC48,OUT018,1095.442455
FDS14,OUT046,2441.538035
FDX56,OUT017,3431.047373
FDI10,OUT046,2765.658627
FDI14,OUT013,2273.569979
DRM48,OUT013,668.1750768
NCH07,OUT027,3934.794875
FDY26,OUT013,3320.400236
FDD02,OUT027,3374.804692
FDM12,OUT046,3056.591946
DRF01,OUT010,353.9680466
FDV36,OUT046,2102.160908
DRI59,OUT013,3509.890558
FDV03,OUT018,2194.108213
FDO39,OUT017,2990.929618
NCB07,OUT018,2837.021305
FDH38,OUT027,3347.394632
FDZ13,OUT035,982.8892103
NCZ30,OUT046,1976.114597
NCA06,OUT035,728.2712188
FDB04,OUT049,1463.280285
FDN50,OUT013,1576.454179
NCG06,OUT049,4117.19025
NCY17,OUT018,433.1461267
FDC23,OUT046,2937.801402
FDK33,OUT049,3473.746442
FDR03,OUT049,3392.650593
FDZ07,OUT045,1055.280675
FDO38,OUT013,1301.996014
FDS59,OUT046,1844.198463
DRM11,OUT019,2116.12382
FDX52,OUT027,4519.402659
DRJ35,OUT018,706.8876106
NCP53,OUT046,3779.410808
FDW15,OUT019,427.7066609
DRI47,OUT045,2249.269672
DRZ11,OUT035,2182.417201
FDS02,OUT013,3029.118811
DRD49,OUT018,3477.919549
FDW38,OUT049,889.930678
FDR21,OUT019,884.0711681
FDE40,OUT013,1016.383295
FDI02,OUT045,1759.042995
FDQ04,OUT045,627.9166067
FDY14,OUT017,4173.405615
NCT54,OUT046,1537.371998
DRD25,OUT017,1916.925182
DRE01,OUT045,3760.800163
FDJ12,OUT010,1450.997819
NCZ05,OUT049,1730.248175
DRB25,OUT019,141.3785311
NCC31,OUT045,2451.122165
FDM16,OUT045,1196.451553
DRG11,OUT049,1753.663369
FDV24,OUT027,3823.047041
FDV43,OUT046,816.4209238
FDG05,OUT018,2174.792581
FDV23,OUT010,151.1793219
FDI58,OUT018,1256.795399
FDQ11,OUT017,4182.553491
FDC05,OUT027,4539.591723
FDF40,OUT013,3835.78441
FDU02,OUT018,3239.975757
FDT32,OUT013,3022.254864
NCF06,OUT017,4167.925715
FDT46,OUT013,912.4554475
FDR58,OUT010,411.0401623
FDY04,OUT046,2607.912371
FDT58,OUT045,2600.787478
FDE46,OUT049,2544.794454
DRH11,OUT017,981.8172372
DRI51,OUT046,2690.798665
FDC35,OUT017,3340.815653
FDP45,OUT035,4181.185392
FDC45,OUT017,2827.447023
FDU01,OUT045,2943.319228
FDJ53,OUT010,26.92957263
FDJ46,OUT017,2847.086875
FDX07,OUT013,3021.285251
NCI30,OUT049,3973.276432
FDE47,OUT027,3499.90765
FDV48,OUT045,1321.915802
FDN16,OUT019,296.1055086
FDM52,OUT013,2315.854752
FDA32,OUT027,4920.669401
FDH05,OUT017,3701.721628
FDW25,OUT010,478.5682393
FDQ09,OUT046,1866.131181
NCM17,OUT010,1174.805878
DRM59,OUT046,2475.720703
FDV47,OUT027,2827.028692
DRE15,OUT035,1336.255323
FDS25,OUT010,195.3310514
NCZ05,OUT018,1388.981158
NCV05,OUT019,518.3795241
DRM37,OUT046,3171.570088
FDV58,OUT027,4500.623677
FDN22,OUT027,5488.226267
NCO06,OUT049,627.0492039
FDT56,OUT019,933.6710175
FDM02,OUT013,1472.836373
FDA09,OUT046,2882.219365
NCC06,OUT035,2186.585082
NCL54,OUT049,2844.118
NCB55,OUT017,1003.035306
FDB12,OUT017,1807.371941
NCA54,OUT049,2914.881197
NCS38,OUT049,1906.90119
FDC02,OUT049,4178.47683
FDK44,OUT019,790.2443706
FDE16,OUT035,3399.61599
NCS05,OUT035,2263.646126
FDZ59,OUT045,2631.175412
FDI20,OUT017,3485.068455
FDQ14,OUT046,2359.279253
FDF53,OUT017,2935.686502
FDW25,OUT017,1477.666035
NCQ43,OUT010,205.2526583
FDX52,OUT013,3042.302075
FDE28,OUT045,3504.158432
FDN15,OUT017,2280.549052
FDO28,OUT017,1910.290806
FDQ33,OUT045,2361.516926
FDM22,OUT010,947.5878082
FDJ03,OUT017,864.6086357
FDI16,OUT045,815.3020302
FDI09,OUT027,5514.005676
FDX55,OUT013,3475.793197
FDS23,OUT027,3498.047536
DRC12,OUT045,3061.01981
FDH41,OUT049,3473.286415
FDN01,OUT013,2755.231892
FDV55,OUT045,2290.571865
NCJ19,OUT013,934.1312037
NCY29,OUT010,1047.335453
FDP03,OUT018,1685.705957
FDZ52,OUT045,1687.089984
FDH31,OUT010,238.8112009
FDQ19,OUT018,3604.948691
FDS15,OUT035,1845.621518
FDN32,OUT017,3027.114462
FDH32,OUT049,1704.739699
FDF33,OUT017,2144.137199
FDJ22,OUT046,3057.638358
FDG56,OUT010,825.8220479
FDC05,OUT046,3091.825198
FDK09,OUT013,3585.844418
NCV29,OUT045,2747.247733
NCC43,OUT019,1946.933533
NCA42,OUT049,2565.64493
FDC10,OUT046,1959.137845
FDC16,OUT013,1418.270479
NCL17,OUT013,2213.073087
FDA51,OUT035,1905.718066
FDW01,OUT017,2514.982891
NCF30,OUT045,1957.94014
FDN49,OUT013,719.9686247
FDY20,OUT045,1469.780708
FDC15,OUT045,2334.324307
FDY24,OUT046,934.8269935
NCG43,OUT017,1629.205457
FDA48,OUT013,3517.933965
NCF55,OUT017,713.8883871
FDL38,OUT049,1607.062669
NCQ29,OUT018,3746.596691
FDC34,OUT017,2560.423656
FDP36,OUT027,2410.663302
FDN50,OUT010,303.5003221
FDO23,OUT049,1617.370334
FDT56,OUT013,1017.94772
FDT13,OUT027,4460.919623
FDZ03,OUT013,2932.603025
FDQ03,OUT010,1768.955717
FDU44,OUT045,2525.980376
FDD03,OUT049,3650.754737
NCH30,OUT013,1794.79763
FDS60,OUT010,988.2171135
FDG08,OUT046,2757.73023
FDX38,OUT017,858.291115
FDD22,OUT017,1893.861791
FDW51,OUT013,3310.066898
FDL09,OUT017,2782.092161
FDZ60,OUT045,1706.118941
NCH07,OUT046,2519.453527
NCQ41,OUT049,3192.195194
FDW04,OUT049,2122.626453
FDI08,OUT027,5360.826131
FDR19,OUT019,381.0537644
FDV13,OUT046,1430.300154
FDB52,OUT017,4068.53693
FDZ48,OUT027,3265.516487
NCO14,OUT049,857.6138782
FDZ50,OUT013,2884.237425
FDN27,OUT019,109.0970839
FDQ60,OUT013,1984.827981
FDR49,OUT017,836.2442604
DRJ35,OUT027,2472.285397
DRI49,OUT017,1417.155186
FDB47,OUT017,3392.854097
FDP37,OUT010,3.950380285
FDR26,OUT049,2833.202267
FDY31,OUT019,426.9550444
FDC11,OUT045,1438.350494
DRP47,OUT035,4102.67787
NCY54,OUT018,2364.124483
FDR27,OUT046,2123.695876
FDQ21,OUT019,74.79238197
NCQ29,OUT035,4220.72905
FDJ02,OUT046,2441.909491
FDE21,OUT018,1619.046925
FDM39,OUT046,2781.859628
FDZ01,OUT017,1783.465223
NCB19,OUT018,1095.798127
FDU03,OUT046,2888.736565
FDP27,OUT049,2987.238098
DRF01,OUT045,2265.873926
FDM03,OUT049,1756.155871
FDV01,OUT046,2536.890191
FDS16,OUT046,2343.023978
FDO45,OUT035,1659.135102
NCX06,OUT035,3027.829472
FDP13,OUT046,700.3222837
NCR38,OUT018,3659.093649
FDA01,OUT013,1015.000251
FDT26,OUT017,1944.948082
FDD44,OUT027,5558.43804
FDB26,OUT013,967.6078037
FDP45,OUT019,2059.697256
NCP55,OUT046,1004.253982
FDT23,OUT017,1405.666232
FDO51,OUT045,669.5118399
FDA44,OUT046,1029.370583
NCJ31,OUT018,3458.177399
FDX37,OUT045,1551.171982
NCD18,OUT049,3709.054414
FDN40,OUT027,3848.490313
FDL33,OUT017,3144.130512
DRF48,OUT035,3187.59589
FDW08,OUT035,1841.351418
FDX39,OUT018,3092.293061
FDB38,OUT049,2725.320859
FDY46,OUT018,2671.794461
NCB06,OUT049,2572.108867
FDA34,OUT035,2970.17744
FDA35,OUT045,1953.312405
FDQ07,OUT035,3659.92706
FDU32,OUT045,1961.030501
FDU26,OUT013,1930.328923
FDU13,OUT010,318.3962229
FDO09,OUT035,4305.289762
FDW03,OUT019,255.5298848
FDB38,OUT013,2620.332029
FDL26,OUT010,551.9885224
NCN43,OUT045,1969.964119
FDH08,OUT045,3643.660169
NCC31,OUT019,577.7918982
FDH14,OUT035,2434.782779
FDL40,OUT017,1850.861373
FDD20,OUT035,2179.781306
NCV53,OUT035,3925.903143
FDD16,OUT045,1149.469231
FDP24,OUT035,2108.557483
FDQ25,OUT045,2749.438104
FDM38,OUT035,1064.923789
NCT18,OUT010,909.3040873
FDM34,OUT049,2220.11724
DRH37,OUT010,799.8139332
NCE07,OUT013,2289.704637
FDG12,OUT013,1989.232375
FDB59,OUT010,1270.950477
FDS10,OUT018,2618.621847
FDN21,OUT010,715.6196399
FDM02,OUT045,1370.613812
FDO44,OUT049,1911.249019
NCN17,OUT017,1705.652275
FDH16,OUT018,1187.751126
FDL44,OUT046,2635.681175
FDY47,OUT017,2193.537147
DRI39,OUT046,871.7002897
NCX54,OUT018,1399.647857
FDE59,OUT046,713.6761006
FDO46,OUT045,3001.255105
DRE13,OUT046,1521.631863
FDW14,OUT013,1422.209656
FDF35,OUT046,1774.607586
FDO50,OUT019,477.0463381
DRF49,OUT017,1969.399315
FDT60,OUT049,2301.526677
FDP38,OUT045,806.6118471
FDA31,OUT027,4193.225485
FDY52,OUT010,880.4413313
FDD03,OUT027,5027.964795
FDN52,OUT018,1075.570869
FDU20,OUT010,102.7349872
FDD22,OUT035,1917.901844
NCB55,OUT019,1069.342788
FDN27,OUT045,1853.926433
FDD16,OUT013,1244.661612
FDW48,OUT046,1377.605989
DRN35,OUT045,543.2014047
FDX25,OUT049,2941.207448
DRD49,OUT049,3803.916325
FDE21,OUT019,40.61813705
FDN44,OUT035,2728.840937
DRC01,OUT049,990.5942166
NCK30,OUT046,3972.79897
FDU39,OUT013,972.9026569
FDB49,OUT013,1668.952092
FDS12,OUT045,1940.901276
FDR57,OUT018,2275.932348
FDX22,OUT027,4804.236769
FDC60,OUT013,1495.264837
NCE42,OUT049,3759.854963
NCK42,OUT049,3489.725005
DRE01,OUT017,3896.100796
FDE57,OUT018,2025.571535
DRK59,OUT019,1772.390618
FDB10,OUT027,5163.207005
FDQ25,OUT046,2827.466532
FDY26,OUT017,3386.945665
FDG28,OUT049,3906.136627
FDM14,OUT049,1867.10998
NCH29,OUT049,1630.821121
FDD48,OUT049,1971.218146
FDC17,OUT045,3258.71457
DRH49,OUT027,2879.117657
FDN44,OUT018,2330.360168
FDC29,OUT045,1794.099813
DRK01,OUT019,370.6930784
FDD48,OUT017,1923.911716
FDB59,OUT013,3164.82637
FDY45,OUT010,2101.162992
FDX60,OUT035,1453.880892
FDT09,OUT010,268.2214726
DRB24,OUT018,2245.390492
FDL13,OUT035,3826.371051
FDN16,OUT035,1802.507888
FDK57,OUT013,1949.473602
FDO22,OUT027,2824.184748
FDC57,OUT010,1230.051564
FDZ13,OUT027,2283.436076
FDW27,OUT013,2411.655741
FDX10,OUT049,784.8968165
FDY08,OUT018,1977.083399
FDA49,OUT017,1468.942356
FDC32,OUT018,1285.104922
FDO04,OUT035,1010.815851
NCZ54,OUT013,2525.961178
FDY40,OUT045,794.0414885
FDW36,OUT045,1717.473402
FDE11,OUT017,3034.665764
DRE37,OUT045,2987.687035
NCK19,OUT017,3116.564545
FDT19,OUT035,2941.269511
FDE56,OUT045,1001.428519
FDZ57,OUT010,166.7860903
FDB35,OUT035,1747.642063
FDF09,OUT010,1232.03371
FDO34,OUT046,2735.221999
FDA55,OUT046,3641.572381
NCM18,OUT035,1139.795889
FDJ20,OUT019,56.33198548
DRQ35,OUT019,67.70004757
FDG02,OUT013,3225.231996
NCU29,OUT018,2022.865226
FDL27,OUT027,2493.778726
NCA54,OUT035,2987.554628
FDJ32,OUT035,1227.847973
FDB21,OUT019,1820.168093
FDR46,OUT035,2460.281254
FDZ32,OUT046,1734.233153
DRF36,OUT017,3151.561566
NCU54,OUT017,3344.548967
NCI31,OUT017,694.4841832
